hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
500,125,4.29,500,14.21,125,10.0,-0.5,19000,1132.283233,9.6069439464
800,267,2.67,800,34.53,600,28.11,-0.25,14400,25377.71726,3.7530632663
267,800,3.35,800,25.68,800,25.68,0.75,32000,2547.314615,1.1729379622
900,225,3.34,900,22.26,900,22.26,0.25,19800,8598.619111,1.7189697663
800,533,2.67,800,43.37,800,43.37,0.5,11200,35107.29792,1.3473508934
700,350,3.94,525,20.72,525,20.72,-0.25,21000,2409.675377,2.4211014883
400,133,1.48,100,6.89,100,8.0,0.0,1600,273.6673235,1.8839369139
700,175,2.33,175,4.97,525,14.92,-1.0,16800,210.9423775,1.3837322817
333,1000,6.79,250,17.24,250,19.08,-0.5,28000,258.1566546,2.3283626626
700,175,12.6,175,12.6,525,36.2,-0.75,15400,1897.846985,2.5197582245
600,600,10.8,150,10.8,300,17.37,0.0,24000,128.7748224,1.6499351034
300,100,1.0,150,5.92,150,5.92,0.5,1200,631.9204099,1.2603034506
600,400,2.0,300,10.74,300,10.74,-0.25,4800,2672.734408,2.3276839474
700,175,2.6,350,28.0,350,28.0,0.25,12600,2046.44428,1.7296379119
533,800,3.84,600,36.95,800,22.74,-1.0,9600,35879.89089,2.4412101068
300,75,1.26,225,2.25,75,5.72,0.75,9000,12.82002132,1.6594787941
1000,286,11.61,1000,24.74,750,37.89,0.0,14000,33602.33411,2.3240705309
800,400,4.5,400,6.95,400,32.0,0.0,24000,765.7659994,1.8540288412
900,300,16.2,450,29.37,225,16.2,-1.0,18000,1810.086132,3.0676064292
700,700,3.36,175,5.62,175,5.62,-1.0,15400,52.84315108,2.8497550652
600,171,6.97,300,12.95,300,12.95,-1.0,4800,2622.223667,2.3080405981
900,450,5.06,450,22.74,450,22.74,-0.5,25200,1974.144003,2.879903244
114,400,2.25,100,6.16,300,6.32,0.75,6400,29.70732008,0.4589479048
800,200,5.43,200,13.05,200,5.43,0.75,14400,78.31004338,1.6390667799
400,800,3.84,400,14.32,200,3.84,1.0,14400,451.2894454,3.1350255657
800,533,2.67,200,14.53,800,40.42,-0.25,20800,2803.340127,1.8140768983
229,800,6.86,200,6.86,600,25.89,-0.5,4800,3993.631309,0.9179600269
900,225,3.34,675,51.51,675,51.51,1.0,9000,27754.63409,1.0131728354
500,1000,40.0,750,40.0,1000,61.58,1.0,6000,84109.01208,0.6017374296
300,86,12.0,225,12.0,225,12.0,0.25,1800,2640.547196,1.6137237921
700,280,2.33,525,42.0,525,42.0,-0.75,19600,10838.40791,3.0054414271
360,900,6.11,225,18.0,900,72.0,-0.25,34200,14660.15525,5.5902098241
400,133,1.33,400,32.0,400,23.16,-1.0,8800,5825.060533,2.6730426705
300,120,12.0,300,12.0,150,12.0,-0.25,2400,4838.497497,4.6450518396
533,800,9.29,200,10.84,800,10.95,-1.0,30400,255.7173678,1.0921626386
600,200,2.51,150,2.51,450,6.16,0.5,13200,21.6048437,0.4283069167
286,1000,11.61,250,20.0,1000,28.42,1.0,4000,6885.275037,0.1589667962
1000,250,18.0,500,30.79,1000,46.84,0.75,6000,30227.5298,0.5429651313
500,1000,11.61,500,16.05,500,40.0,0.25,14000,3798.476926,1.2299041014
300,300,2.04,75,2.68,75,2.68,0.0,10800,1.66699777,1.9287981798
800,800,3.35,200,5.68,400,17.26,0.0,25600,123.8958496,1.349942733
500,333,4.29,125,7.7,125,10.0,0.0,10000,41.09549124,1.8642220346
500,143,4.29,250,16.32,250,16.32,0.5,12000,304.2078692,1.42297081
240,600,6.97,150,6.97,450,22.74,0.5,10800,512.9978132,1.4066637539
233,700,4.75,350,28.0,525,24.59,0.5,25200,918.9509651,1.2016714464
320,800,4.5,200,10.11,400,6.95,-0.5,19200,99.14033363,1.2586547278
300,120,1.11,150,7.03,300,3.0,-1.0,11400,44.18680639,1.9822090107
300,75,12.0,75,12.0,225,12.0,0.0,6600,128.9869482,1.399120119
400,600,2.88,300,24.0,450,19.42,0.5,3600,6496.68426,0.7794646591
200,500,4.29,500,30.79,125,8.62,-0.25,3000,18224.44202,3.968098711
400,133,1.33,100,5.42,300,9.63,0.0,12000,38.81165615,1.2018303623
800,200,9.29,600,43.58,600,43.58,0.0,6400,54747.52875,2.1143167447
1000,250,4.8,1000,57.89,250,5.26,0.5,30000,14249.54298,7.1296942562
800,400,32.0,800,55.16,800,32.0,0.0,17600,30712.16628,2.386683624
300,75,12.0,75,12.0,75,12.0,-0.75,9600,49.57111101,2.768428764
1000,400,18.0,250,18.0,250,18.0,0.75,26000,207.2109056,1.1901857694
600,200,2.23,150,11.45,300,17.37,0.5,8400,207.2365761,0.8764880918
900,900,5.06,900,35.53,900,35.53,0.25,19800,19951.52627,1.5649572481
300,86,1.69,225,6.39,225,6.39,-0.5,9000,136.6885714,3.1093195991
700,280,2.6,175,5.62,175,5.62,0.5,23800,11.57832435,1.5565309919
171,600,6.97,450,24.39,600,30.32,0.75,12000,3070.371916,1.0109618546
1000,1000,3.33,250,5.26,750,54.47,0.5,14000,4253.429519,1.0620504551
286,1000,8.57,250,8.57,1000,13.68,0.0,28000,575.0770421,1.2214742544
500,167,1.67,375,3.75,375,3.75,0.25,14000,101.8333618,1.6437124123
900,225,3.34,900,28.89,900,28.89,-0.25,14400,32384.33799,2.663029052
800,400,2.97,400,18.74,400,18.74,0.0,8000,4402.162566,1.9872462542
400,200,4.65,400,9.89,300,8.53,0.0,3200,5943.794117,2.8186667942
800,400,14.4,400,14.4,400,14.4,-0.75,28800,752.124581,3.1354731743
600,400,10.8,300,24.0,300,24.0,-0.5,2400,27425.27439,2.582378225
225,900,7.71,450,34.34,225,18.0,0.5,14400,2497.542811,2.8275246771
160,400,2.25,100,7.26,300,5.21,-0.75,2400,251.7741412,0.5757227125
333,500,4.29,125,9.08,250,15.39,0.75,17000,55.70129838,1.1763377766
600,150,2.0,300,7.42,150,3.71,-0.5,6000,484.8874959,3.9992000408
700,280,8.13,175,12.71,175,12.71,-0.5,9800,300.071309,2.9691273158
1000,250,3.71,250,16.32,750,60.0,-0.5,30000,5638.345671,3.2627352958
500,143,3.4,375,20.33,375,20.33,0.75,4000,4981.873186,1.1291257195
900,600,3.77,225,4.74,900,25.58,-0.25,32400,811.0887407,1.77528215
300,200,1.26,75,1.86,225,7.22,0.0,4800,20.13044913,0.6275616552
600,200,10.8,150,10.8,150,10.8,0.25,24000,37.68770729,1.60727855
900,257,6.11,225,12.2,450,27.71,-1.0,10800,1511.744784,1.7019361024
500,200,2.81,125,2.81,125,2.81,-0.25,17000,5.096244303,2.6484948169
300,75,1.69,150,2.05,300,6.32,-1.0,8400,40.6646689,1.5244129225
500,250,5.81,250,6.18,375,20.33,0.0,9000,552.3340972,1.2945594011
700,467,12.6,525,14.92,525,14.92,-0.75,18200,2581.94374,3.0082687134
250,500,1.67,500,36.32,375,24.47,0.25,14000,4102.625762,2.1416894296
300,86,5.4,75,5.4,75,5.4,1.0,1200,57.62654658,0.9386157383
1000,333,8.57,500,10.53,250,11.71,-1.0,18000,466.3903059,1.7717869082
400,400,2.25,200,15.26,200,6.42,-0.5,4000,1363.416114,3.2771339826
800,229,4.5,800,16.84,800,16.84,0.0,22400,4101.429512,2.1315136384
700,200,2.6,175,5.62,175,5.62,0.25,16800,21.64932927,1.8343172337
300,86,1.0,150,5.37,300,22.89,-0.5,6600,579.672636,2.3771621372
800,229,14.4,800,31.58,800,31.58,1.0,14400,9808.308577,1.0271106506
300,300,5.4,75,5.4,75,5.4,0.5,10800,5.035458189,1.3357173017
900,900,36.0,675,36.59,675,36.59,-0.5,28800,10927.21543,2.5289360774
1000,1000,8.57,750,54.47,500,30.79,0.25,36000,8273.264484,2.7417361932
800,800,6.86,400,24.63,400,6.86,-0.5,8000,7663.393849,3.2948376071
360,900,5.06,450,24.39,675,6.75,-0.25,23400,1428.217418,1.9814878566
600,600,2.0,150,2.61,600,23.68,0.75,6000,587.3687043,0.2781855429
500,333,4.29,125,9.54,125,9.54,-1.0,5000,187.8661167,2.7404514052
800,267,3.84,600,39.16,600,39.16,-1.0,14400,17294.86083,2.6503827833
700,700,8.13,700,45.68,175,8.13,1.0,14000,10320.93769,5.2324248427
300,600,4.08,300,4.08,150,7.03,-1.0,24000,35.39862229,2.6054396332
900,257,7.71,900,72.0,900,72.0,-0.5,23400,73836.97492,2.8165425006
400,100,1.48,200,4.21,200,4.21,-0.5,3200,444.9079009,3.0144015435
1000,400,6.79,500,34.47,1000,46.84,1.0,34000,3896.779672,0.9417322649
600,600,2.0,450,22.74,450,22.74,-0.75,21600,2299.620371,2.8468853646
400,160,1.92,300,20.68,300,20.68,-0.75,15200,1081.151715,2.9960430951
800,320,2.67,400,23.16,400,23.16,0.0,6400,8210.201484,2.0199034397
233,700,2.6,350,12.53,525,9.12,0.5,7000,1311.742047,0.8269645691
500,500,5.81,500,6.84,500,6.84,-0.5,16000,819.5147004,2.6113970939
700,175,12.6,175,12.6,175,12.6,-0.25,23800,98.81236711,2.2858562176
200,800,3.35,200,15.26,400,12.84,-1.0,12800,507.5527053,1.8216897853
267,800,14.4,400,23.16,400,14.4,0.0,17600,1216.037561,1.9586164887
500,500,2.4,375,18.95,125,2.63,-0.5,9000,833.3810372,3.8969022686
900,225,6.11,675,6.75,675,6.75,-0.5,34200,736.6849396,3.7095996539
1000,400,11.61,500,11.61,500,11.61,-0.5,8000,8449.889719,2.9268251611
400,133,2.25,100,2.25,300,10.74,0.5,16000,34.20318573,1.9710619493
400,400,3.43,100,7.26,100,7.26,-0.5,11200,20.93068812,2.5880188784
667,1000,5.62,750,13.03,250,13.55,0.75,32000,883.6938466,2.8889931635
333,500,2.09,250,19.08,250,2.5,0.0,6000,1135.963007,2.9695255024
800,400,32.0,800,49.26,200,32.0,0.75,6400,63908.00333,3.7614058667
1000,1000,3.71,1000,35.79,250,12.63,0.0,18000,31615.26887,8.647290707
800,800,9.29,200,9.29,200,9.29,1.0,9600,142.829032,1.0085357441
400,160,3.43,200,3.43,200,10.84,0.75,13600,30.76007462,1.1811047327
300,86,2.04,75,3.51,225,16.34,-0.25,6000,141.7009969,2.3864227315
400,1000,3.71,250,9.87,1000,65.26,0.25,34000,10399.3945,4.3403663147
700,700,12.6,700,30.21,175,12.6,0.25,7000,32718.17864,6.6590062967
400,160,7.2,300,7.2,300,7.2,0.25,3200,1546.807908,1.5907808304
1000,333,6.79,250,6.79,250,6.79,0.5,38000,27.47559465,1.5261961574
600,600,2.51,600,48.0,150,9.79,0.75,13200,9075.816455,5.9745541963
800,200,32.0,800,32.0,800,32.0,-0.25,16000,22883.95241,2.6229292866
600,200,24.0,450,24.0,300,24.0,-1.0,22800,1754.267092,2.7768163775
360,900,7.71,225,16.34,225,7.71,0.5,23400,94.60632415,1.661086139
600,171,4.08,600,30.32,600,30.32,0.75,10800,6942.179969,1.2041476409
1000,667,8.57,1000,80.0,750,13.03,-1.0,26000,33168.89818,2.9952945786
200,300,1.0,150,4.82,225,3.91,-0.25,11400,18.93327912,1.5035863898
400,200,2.25,400,6.95,400,6.95,0.25,14400,222.8797993,1.6469203135
200,600,2.51,150,10.34,600,14.84,0.75,16800,205.7503999,0.8372568817
133,400,7.2,400,29.05,300,16.26,-0.25,4000,9985.033384,2.6973894273
1000,1000,4.19,750,57.24,750,10.26,0.5,34000,7949.32549,2.3669613294
800,800,4.5,400,26.11,600,32.53,0.75,32000,1005.109305,0.968682176
600,600,6.97,300,10.74,150,11.45,0.75,18000,139.769517,2.0519477513
1000,1000,4.8,750,43.42,250,16.32,-0.25,40000,6398.921303,7.4698693799
300,600,6.97,150,6.97,600,36.95,-0.5,21600,2751.47367,5.8306470551
500,1000,6.79,500,23.42,500,17.89,0.25,28000,1153.818055,1.6938648309
400,160,2.72,300,21.79,300,15.16,-0.75,4000,5903.321841,3.0926098859
667,1000,4.8,1000,32.11,500,21.58,-0.5,30000,10824.13897,4.1397558038
700,200,12.6,175,12.6,175,12.6,-1.0,16800,165.3047943,2.6132746495
300,900,3.34,675,49.03,225,9.71,-0.25,23400,8326.979461,7.3584665527
500,143,1.67,375,20.33,375,20.33,0.75,11000,1068.684192,1.2128973514
300,120,2.04,75,5.72,75,5.72,0.5,7800,5.167795015,1.4420267382
600,900,10.45,675,44.05,225,10.54,0.25,16200,11179.06597,6.1865250807
667,1000,18.0,1000,39.47,250,18.0,-1.0,12000,7043.445815,0.8531532434
900,360,3.0,225,13.86,450,14.45,-0.25,10800,606.4664252,1.0231233442
600,150,6.97,300,18.47,300,18.47,0.5,22800,278.4302026,1.4245536209
600,150,6.97,150,6.97,450,34.34,0.75,16800,803.0497595,2.3719467963
500,500,3.4,500,14.21,125,4.01,-0.5,9000,798.081582,2.4442803398
500,143,5.81,125,9.54,125,9.54,-1.0,4000,221.2697697,2.5662033585
500,333,1.86,125,2.63,375,12.04,-0.25,16000,65.99194825,1.5161716103
320,800,9.29,200,13.79,800,19.79,-0.25,6400,2685.721932,0.503032598
400,267,2.72,100,3.58,200,16.0,-1.0,10400,97.70039433,2.9181463037
400,100,2.72,100,3.58,100,3.58,-0.5,16000,4.431153854,2.9728036189
700,700,3.36,525,38.13,350,18.97,-0.25,9800,16473.25559,4.3479026328
600,600,2.88,450,11.13,450,11.13,-1.0,9600,3275.346848,2.6957594914
700,280,3.94,175,6.26,175,6.26,-1.0,22400,32.46672446,3.176291485
500,500,2.4,250,20.0,375,16.18,-0.5,6000,2598.056159,1.6790437708
300,150,1.69,75,2.41,75,2.41,-0.5,6000,4.46501404,3.1065516944
171,600,24.0,150,24.0,150,24.0,0.0,2400,2387.717468,1.560683511
900,300,4.32,675,34.11,675,34.11,-1.0,23400,9938.050135,2.6868649397
400,133,7.2,300,19.58,400,7.2,0.0,12000,690.7676138,2.1587918278
900,300,7.71,450,14.45,450,26.05,0.0,25200,1054.294811,1.9174430706
300,200,5.4,300,21.79,225,11.37,-0.75,3000,5089.081501,2.8970853321
800,200,5.43,600,25.89,800,46.32,0.0,27200,6279.923291,1.785216807
900,600,4.32,225,10.54,225,12.2,1.0,32400,34.84095478,1.0626801239
400,133,1.67,300,16.26,200,15.26,-0.25,14400,504.4042351,3.2433089422
500,125,3.4,250,16.32,250,8.95,0.0,3000,3406.716415,2.5972224204
1000,500,8.57,500,21.58,250,8.57,-0.25,34000,1038.061759,6.256896312
200,800,6.86,200,10.84,600,39.16,0.25,25600,1858.006243,3.2461202687
700,200,3.36,350,15.11,350,4.79,1.0,23800,146.7672719,1.5951723787
800,267,14.4,400,23.16,600,39.16,-0.25,25600,2847.611633,1.9855299726
400,160,7.2,300,10.74,200,7.2,-1.0,12800,217.8755369,2.930411106
300,300,1.11,150,1.5,150,1.5,0.25,12000,3.280580702,1.6792233674
600,900,10.45,900,32.21,900,22.26,-0.25,18000,22377.86575,2.3772718218
500,167,2.81,250,14.47,500,34.47,0.25,4000,4588.976651,0.8012533118
1000,333,8.57,250,8.95,500,36.32,-0.25,26000,1040.729061,2.3867917098
400,200,4.65,300,7.42,200,4.65,0.5,11200,129.6174951,2.5629882967
800,229,9.29,200,9.29,600,9.29,0.25,17600,147.3126744,0.664823205
900,900,3.34,675,39.08,225,6.39,-0.75,7200,6132.241288,0.9203196943
600,240,6.97,150,6.97,300,17.37,0.0,9600,204.9280968,1.2763626325
600,600,2.88,150,3.16,450,27.71,-0.25,12000,686.7229375,1.7571326109
500,125,9.0,500,21.58,500,21.58,0.25,5000,11742.65885,1.6792699688
143,500,9.0,500,21.58,125,9.08,-0.25,4000,5991.923029,3.1746830477
800,533,14.4,600,36.95,800,64.0,1.0,30400,6282.38102,1.047398969
450,900,3.34,225,11.37,675,9.24,0.25,16200,177.5942494,0.3851376825
1000,667,3.71,500,28.95,500,10.53,0.75,34000,863.9939715,1.7307323676
1000,400,4.8,750,46.18,750,15.79,0.25,12000,31570.82618,2.4341737946
900,600,4.32,450,12.79,900,55.42,-1.0,34200,7581.201188,3.1433525891
400,100,4.65,300,15.16,200,16.0,-0.25,16000,409.1910786,3.0215242485
100,300,2.04,300,8.53,300,19.58,-0.75,6600,1154.787774,2.3807662532
400,400,1.48,100,6.53,100,6.53,-0.5,8000,26.92866263,2.6457474565
200,400,1.92,400,21.68,400,6.95,0.5,10400,1238.859055,1.9768953884
600,600,10.8,600,14.84,150,10.8,-0.25,24000,1266.214645,6.2533898843
700,233,28.0,525,28.46,350,28.0,0.75,5600,13099.18343,1.6507123236
900,900,4.32,450,19.42,450,19.42,-0.75,32400,1220.589713,2.92790121
300,150,3.48,225,14.68,75,4.89,0.5,7800,209.2057338,4.7876398819
320,800,2.67,600,12.63,200,16.0,0.75,12800,1636.826307,2.5023153902
500,125,1.67,250,16.32,250,16.32,0.25,20000,194.3837699,1.659946949
1000,400,3.71,1000,28.42,1000,28.42,-0.5,40000,10357.71845,2.9342367595
600,400,3.38,150,8.13,150,8.13,0.5,3600,259.7757759,1.3322344887
800,800,2.67,800,13.89,400,30.53,0.25,16000,6410.405552,2.0989882171
600,150,5.14,150,5.92,150,12.0,0.5,9600,48.01524279,1.3435373574
900,600,5.06,675,26.64,675,6.75,0.25,18000,5848.104366,2.5324104933
700,700,2.33,350,4.79,175,9.49,0.0,8400,647.5661604,2.8039370973
250,1000,8.57,1000,80.0,500,25.26,-1.0,28000,26497.96828,3.2510144007
500,500,1.67,375,14.8,125,8.16,-0.5,14000,462.292231,4.0816830127
1000,500,11.61,250,11.61,1000,50.53,-0.25,40000,4910.601332,3.4068801021
700,350,6.0,350,26.71,350,26.71,0.0,18200,1435.491187,1.983357172
1000,286,18.0,250,20.0,1000,24.74,-0.25,28000,1442.551322,1.0778368855
267,400,2.72,200,13.79,100,4.32,0.75,1600,2480.218097,3.4273817925
500,250,20.0,250,20.0,375,30.0,0.0,9000,1899.471157,1.5282856119
1000,667,3.33,250,8.03,750,13.03,0.25,36000,121.8654442,0.6695368574
200,800,14.4,400,26.11,400,15.79,0.75,20800,785.5628949,1.3650419523
200,400,7.2,100,7.2,300,7.2,-0.5,2400,279.4872981,0.5049653596
300,200,1.11,225,6.39,300,19.58,-0.75,9000,517.1077094,2.3740274541
900,450,16.2,675,19.18,450,27.71,-1.0,27000,3198.455792,2.7063691786
800,229,2.67,600,19.26,600,19.26,0.0,22400,2356.832807,2.1216189155
200,700,6.0,350,6.0,700,12.16,0.0,9800,1019.333907,0.8978856477
900,900,3.77,675,26.64,900,22.26,-0.25,23400,6918.67049,1.6919595181
700,175,2.6,700,45.68,175,4.33,1.0,11200,9803.742661,5.0080715459
300,150,2.57,75,2.68,225,7.22,-1.0,7200,24.41979042,1.4512397585
600,150,5.14,600,8.21,600,8.21,0.5,20400,460.3403197,1.4020743488
400,133,7.2,200,8.63,200,8.63,-1.0,15200,99.64214269,2.8821090454
250,500,5.81,375,6.51,375,28.62,-0.5,13000,1330.005224,2.2660204221
229,800,3.84,800,16.84,800,25.68,1.0,30400,1633.212586,0.9673072703
533,800,2.67,600,23.68,600,34.74,1.0,6400,15993.99156,0.8159468024
800,800,9.29,800,46.32,400,15.79,-1.0,19200,7270.343102,2.02741697
900,900,6.11,225,10.54,225,10.54,-1.0,3600,3912.661647,2.6458577754
1000,500,6.79,500,10.53,500,10.53,-0.25,6000,11568.9553,2.3842832438
600,150,6.97,450,12.79,450,21.08,-0.75,13200,2534.976445,2.9785539033
600,150,2.23,300,10.74,300,10.74,0.0,8400,705.9075963,2.1995923366
1000,333,5.62,500,5.62,250,7.11,-0.5,4000,7179.596387,2.9296101421
86,300,1.69,300,10.74,300,11.84,0.75,12000,173.5367075,1.1637617329
800,800,4.5,600,34.74,800,46.32,1.0,25600,4305.973454,0.8246111864
200,500,9.0,250,18.16,500,32.63,-0.75,14000,3001.8595,3.049491852
800,800,32.0,400,32.0,200,32.0,-0.25,30400,1899.295914,2.8922114168
114,400,1.48,400,18.74,100,1.74,-0.25,13600,642.3249331,8.4195601616
500,333,1.67,375,28.62,125,8.16,0.5,4000,9109.118692,5.9844790699
500,200,5.81,375,7.89,375,7.89,-0.75,20000,321.6079633,3.5183965112
400,400,1.48,200,7.89,200,7.89,0.25,9600,93.45272648,1.5660625838
1000,400,3.33,750,21.32,1000,80.0,-0.25,24000,27220.68235,2.0362187159
400,160,16.0,100,16.0,100,16.0,0.5,7200,104.4628513,1.3190391676
900,450,5.06,450,17.76,450,17.76,0.25,9000,4172.100331,1.6178542888
500,500,4.29,125,5.39,375,24.47,0.5,11000,354.3231211,1.4578778302
700,280,3.94,175,10.78,525,28.46,0.25,14000,788.4510185,1.3354686587
900,257,5.06,450,31.03,450,31.03,1.0,28800,1042.676307,1.0692119059
200,300,3.48,75,3.79,300,7.42,0.0,4200,48.55280467,0.4847069634
1000,1000,11.61,250,11.61,250,11.61,0.25,34000,103.0550283,1.5866434274
300,150,12.0,300,12.0,75,12.0,1.0,8400,240.852676,2.1015705163
900,360,7.71,225,12.2,225,12.2,0.75,30600,52.36299319,1.2392837578
100,400,3.43,400,8.42,100,3.43,-1.0,12000,63.14849278,1.6383357863
400,133,1.48,100,5.79,100,1.74,-0.75,16000,6.704855,4.7105495587
300,120,12.0,75,12.0,75,12.0,0.5,6600,35.90127232,1.3223428022
1000,1000,8.57,1000,10.0,250,20.0,0.5,40000,1439.304136,2.8033659255
500,143,2.4,375,5.13,375,5.13,0.25,10000,280.7721652,1.7433365347
1000,1000,40.0,500,40.0,500,40.0,0.0,24000,6569.248891,1.8201444146
400,267,16.0,300,16.0,400,16.0,-1.0,13600,1137.531858,2.5545084649
900,900,3.34,900,65.37,225,15.51,0.5,32400,14824.30751,6.1639015794
400,800,9.29,200,9.29,400,26.11,-0.75,6400,1654.008274,1.1824555444
500,125,5.81,500,27.11,500,27.11,0.75,14000,2497.949908,1.2262400579
360,900,7.71,225,7.71,675,39.08,-1.0,30600,3281.695488,5.8921706098
800,229,2.67,600,19.26,400,24.63,0.0,27200,1782.113197,2.5896864203
143,500,5.81,250,8.03,375,28.62,0.0,16000,793.2646274,2.5918339327
400,600,2.23,150,2.23,300,5.21,0.25,3600,91.44670613,0.3197563531
700,200,2.93,175,2.93,175,2.93,-1.0,15400,18.34341482,2.9270041631
267,800,2.67,400,21.68,400,12.84,-0.75,27200,820.8583466,2.9765638651
600,900,6.11,675,26.64,225,17.17,-0.75,19800,2143.692177,2.2521717615
400,160,1.33,400,14.32,200,7.16,0.25,5600,2246.410593,4.2584754106
900,257,3.34,450,7.82,675,54.0,0.75,32400,2553.362865,1.8658286717
300,75,1.11,225,13.86,75,5.17,0.5,5400,304.9906787,4.8486399407
700,280,3.94,175,7.55,525,14.92,1.0,18200,120.4713578,0.701592156
800,400,6.86,200,13.79,600,28.11,0.0,3200,4411.192056,0.3071993522
400,200,2.72,400,6.95,400,6.95,0.75,10400,277.4442385,1.152422062
467,700,8.13,175,8.2,700,45.68,-1.0,5600,10640.84008,1.2824495445
1000,667,5.62,250,16.32,750,32.37,0.5,24000,1094.134746,0.9556139848
320,800,4.5,400,27.58,200,7.16,0.25,30400,552.2806374,4.2103842962
400,114,2.25,200,10.84,200,10.84,0.75,3200,499.7445124,1.1384843062
333,1000,4.19,250,4.19,750,24.08,0.5,10000,1053.829911,0.4820040564
900,300,3.34,225,13.86,900,18.95,-1.0,18000,885.2573208,0.7670160289
267,800,3.84,800,25.68,600,45.79,0.75,27200,4179.470383,1.1961605147
700,233,2.6,525,34.26,525,12.99,-1.0,18200,3918.815791,2.7315207462
175,700,28.0,525,28.0,700,32.79,-0.5,5600,35420.0919,1.7362033047
900,300,36.0,225,36.0,675,36.0,0.25,19800,3138.145695,1.237423288
300,75,5.4,300,11.84,300,8.53,0.5,10800,229.2296342,1.5866130968
700,700,2.33,525,7.18,350,28.0,0.75,26600,439.6995373,1.1103089821
500,500,2.81,125,7.24,125,7.24,-0.5,10000,45.28170553,2.659891901
250,1000,4.19,750,51.71,250,19.08,0.75,36000,4202.993686,3.4278593589
125,500,2.81,375,6.51,375,3.75,0.75,4000,1005.235322,1.0731974185
1000,250,11.61,750,57.24,500,36.32,1.0,24000,8453.929486,1.5930525923
600,171,2.88,150,7.03,600,43.58,-0.5,22800,2716.832206,4.8625054893
800,229,2.97,200,14.53,200,14.53,-0.75,27200,134.9636052,3.0572157617
400,1000,40.0,750,40.0,1000,46.84,0.25,36000,9787.056065,1.4134444426
800,800,32.0,600,32.0,800,61.05,-1.0,19200,25755.66927,2.4916189175
600,900,4.32,675,44.05,450,21.08,-1.0,21600,6229.87542,2.3271672361
300,120,2.57,75,2.57,150,3.16,-0.75,10200,4.000095931,1.7344934252
500,250,9.0,500,23.42,500,23.42,-0.5,17000,3642.557381,2.796039878
400,200,1.67,200,6.42,100,2.11,0.75,10400,31.7038351,3.564701556
600,171,24.0,600,41.37,450,24.0,-0.25,22800,6885.437033,3.456602365
400,400,4.65,400,27.58,200,16.0,0.0,9600,3196.005375,4.2222072389
533,800,3.84,600,43.58,400,32.0,-0.25,19200,9453.956857,3.2273193456
300,100,1.69,225,17.17,150,3.71,1.0,8400,176.7360442,2.4954832274
250,500,5.81,250,12.63,500,5.81,-0.5,20000,195.2327476,1.653153228
500,200,3.4,375,13.42,125,3.4,-1.0,19000,182.5861376,4.6423438427
700,467,4.75,175,4.75,700,40.53,-0.5,15400,3105.303507,2.5885395016
500,167,2.09,500,34.47,250,13.55,-0.25,8000,13061.14585,7.1568990448
900,360,6.11,450,22.74,675,11.72,1.0,16200,1254.299655,0.8202186354
400,200,2.25,100,3.21,200,8.63,1.0,15200,9.798130238,1.148162931
400,600,2.88,300,10.74,600,23.68,-0.75,19200,1173.341468,2.0659728997
600,400,6.97,150,6.97,150,6.97,1.0,8400,42.73607573,1.0351250242
500,143,5.81,375,14.8,125,10.0,-1.0,9000,546.7052717,2.6918335818
900,257,10.45,675,11.72,450,11.13,-0.25,32400,1181.169403,4.1446455773
