hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
1000,500,3.33,750,37.89,250,14.47,-0.25,22000,12581.17274,9.0848929189
800,533,2.67,200,4.21,200,4.21,-0.5,30400,17.76239034,3.130314517
700,700,3.36,175,12.07,525,22.66,-0.25,22400,407.6964906,1.4118329875
171,600,2.23,150,5.37,150,10.89,-1.0,6000,134.7510425,2.1780901686
800,267,14.4,200,14.4,200,14.4,-1.0,17600,278.214762,2.6425792419
171,600,2.0,150,5.92,300,24.0,0.5,18000,208.5346986,2.2714877084
250,500,20.0,500,20.0,125,20.0,1.0,5000,5648.913298,2.624288903
320,800,3.84,200,10.84,600,36.95,0.25,28800,1374.902571,2.9580790193
800,400,5.43,600,39.16,600,39.16,1.0,32000,2625.053204,1.0568428678
667,1000,8.57,1000,50.53,250,11.71,0.25,30000,14764.97391,6.9490185527
600,150,2.0,600,14.84,600,14.84,1.0,20400,769.1678653,1.0407902045
600,300,2.23,450,4.5,150,7.03,0.0,24000,120.6227799,4.3998827887
286,1000,40.0,750,48.95,1000,40.0,0.75,10000,40112.86391,0.9461154654
800,200,2.67,800,10.95,800,10.95,0.0,30400,1371.029798,2.1547974009
300,150,1.26,300,16.26,300,16.26,-0.5,7200,1605.660774,2.8333081457
600,171,2.0,300,4.11,600,25.89,0.5,13200,869.7135541,1.2153559646
400,133,1.92,300,18.47,300,18.47,-0.5,10400,1313.644697,2.8813362166
200,800,6.86,200,6.86,400,14.32,-1.0,20800,257.4323827,2.7538067083
200,400,16.0,200,16.0,300,21.79,1.0,13600,273.2561168,0.987873389
600,900,5.06,450,26.05,225,13.86,0.25,10800,4113.635569,3.9416981577
400,100,16.0,100,16.0,300,16.0,0.25,16000,178.8075807,1.554900387
200,700,28.0,175,28.0,350,28.0,-0.75,7000,3131.578258,1.8503529398
600,171,4.08,600,36.95,300,7.42,0.0,9600,14411.68239,6.9163424326
400,160,1.92,300,19.58,300,19.58,-0.75,3200,8737.135345,2.8779483394
400,267,1.48,300,14.05,300,14.05,1.0,6400,673.9568791,1.0062526715
300,150,3.48,75,3.51,150,10.34,-1.0,8400,31.81665173,2.7012337262
400,100,4.65,300,5.21,300,5.21,-0.75,11200,186.2924577,3.1076686528
700,350,3.36,700,25.05,525,18.79,0.0,18200,5850.893131,2.9803419255
225,900,4.32,675,39.08,675,34.11,0.5,30600,4107.477009,1.3912903774
1000,400,40.0,1000,40.0,750,40.0,1.0,20000,16288.11312,1.2400511152
900,900,5.06,450,6.16,450,6.16,-0.5,21600,516.6251126,2.6119775284
900,360,3.0,900,15.63,900,15.63,-0.25,25200,5748.593033,2.5350570986
600,240,4.08,450,21.08,450,21.08,-0.75,18000,2521.372414,3.1068632786
600,600,2.0,450,27.71,150,10.34,-0.75,9600,1608.261282,2.1460231876
600,300,4.08,150,9.79,450,19.42,0.25,22800,207.63793,1.6025130551
300,150,1.11,75,1.11,300,10.74,0.75,11400,41.66959915,2.1998943854
200,600,2.88,450,22.74,150,7.03,-1.0,7200,800.2670321,1.1954324544
600,900,3.34,225,7.22,900,18.95,0.0,10800,837.9925402,0.3082082503
400,100,7.2,200,8.63,200,8.63,-0.75,16000,101.3211392,3.1626623008
800,320,14.4,200,14.4,600,14.84,0.25,32000,239.9111276,1.1434444738
400,100,1.67,100,3.21,100,3.21,-1.0,5600,14.54550232,2.7796451491
333,500,1.67,250,7.11,500,16.05,0.0,5000,1008.438909,0.5373364736
1000,1000,6.79,1000,80.0,250,13.55,0.25,22000,55430.27814,8.2494211902
600,400,2.23,300,19.58,300,19.58,1.0,6000,1527.44221,1.000806617
700,175,4.75,350,4.75,700,32.79,0.5,8400,2687.879895,0.7871836145
800,200,3.84,600,34.74,200,5.68,0.0,12800,9643.326329,9.7574646758
700,467,3.36,525,20.72,525,20.72,0.75,21000,1216.87328,1.1696372169
800,400,3.84,800,55.16,800,55.16,0.25,12800,46445.06841,1.6490906362
700,700,12.6,350,16.39,350,16.39,0.75,15400,585.1186424,1.1519598105
800,200,4.5,200,7.89,800,52.21,0.0,22400,5182.792005,3.4188056636
500,200,2.81,375,23.09,500,25.26,1.0,12000,1352.222157,0.8744677889
300,300,5.4,300,5.4,300,5.4,0.25,7800,215.724407,1.558601887
600,200,4.08,450,12.79,450,17.76,0.0,20400,758.3919317,1.9172707497
400,400,1.92,200,2.74,200,2.74,0.75,4000,108.5037034,1.1298191637
1000,667,5.62,500,30.79,1000,76.32,-0.5,28000,20064.91971,2.2616058507
700,467,4.75,350,16.39,350,16.39,-0.5,19600,836.1503069,2.8152803041
600,600,24.0,450,29.37,450,29.37,-0.5,21600,3597.701592,2.5107677263
900,900,4.32,450,31.03,900,42.16,0.5,9000,11629.63438,0.4795467995
800,400,2.97,600,45.79,600,45.79,0.25,16000,12645.90091,1.6594495843
300,600,2.88,450,4.5,150,8.13,0.5,12000,255.6326165,2.497358965
600,240,10.8,450,10.8,300,10.8,0.0,16800,687.2677547,3.0598927651
300,150,12.0,75,12.0,225,12.0,0.25,600,1315.616246,0.2787143027
500,125,1.67,250,16.32,250,16.32,0.25,20000,194.3837699,1.659946949
800,320,14.4,400,30.53,400,30.53,0.25,20800,1849.978493,1.6805888545
800,267,4.5,400,23.16,400,23.16,-0.75,14400,3409.663518,3.2282990877
800,400,14.4,600,43.58,600,43.58,-0.75,4800,135995.0344,2.7564912982
160,400,1.33,400,26.11,400,21.68,0.5,14400,1309.495445,1.4027733252
700,200,2.6,700,43.11,700,43.11,0.25,9800,30898.88725,1.7097545892
800,533,32.0,600,32.0,600,32.0,0.0,14400,11483.16354,1.9281234648
600,200,6.97,300,17.37,300,17.37,1.0,19200,232.4624221,1.0802449905
700,233,6.0,700,35.37,700,35.37,-0.75,18200,17453.52351,3.1539077781
133,400,4.65,400,24.63,100,5.79,-0.5,10400,1560.773637,7.2089829672
800,800,14.4,600,39.16,800,31.58,0.0,11200,22373.28416,1.4109776603
800,400,4.5,400,30.53,400,4.5,-0.5,32000,1187.094446,4.9733363052
350,700,2.6,350,25.42,175,11.42,0.0,5600,5150.656868,4.5059956279
800,800,4.5,800,25.68,800,8.0,0.25,30400,3642.257048,2.3536210398
200,300,1.0,75,4.89,225,13.03,-0.25,6000,95.17581569,1.725945786
800,200,32.0,400,32.0,400,32.0,0.75,9600,4266.712452,1.1737894226
100,400,4.65,200,7.16,200,5.68,0.0,4800,187.3343889,1.6784393058
1000,333,4.19,1000,46.84,250,15.39,0.0,14000,56872.78303,9.6114665207
533,800,32.0,600,45.79,200,32.0,-0.25,17600,11319.56567,4.5648060371
167,500,5.81,375,20.33,125,6.32,-0.75,10000,640.6374872,3.233915398
800,267,32.0,200,32.0,800,32.0,1.0,27200,1711.58989,1.0125598822
500,333,5.81,500,6.84,375,14.8,-0.5,11000,1678.853906,2.6961831746
300,150,1.69,225,4.74,225,4.74,0.5,10200,35.25600445,1.3740433924
600,171,2.0,150,3.71,150,3.71,0.25,4800,62.86370245,1.6639870779
300,300,5.4,300,21.79,225,14.68,-0.5,7800,1834.30415,3.6965526113
225,900,5.06,225,15.51,225,16.34,0.75,10800,256.9148525,1.1421076236
1000,400,5.62,500,38.16,250,17.24,0.25,20000,3555.958955,4.1483414116
900,900,3.0,900,25.58,900,42.16,1.0,28800,5692.932898,0.8785043341
500,1000,18.0,500,30.79,1000,18.0,0.0,32000,2482.445229,1.2047319601
400,160,7.2,400,7.2,100,7.2,1.0,12000,144.4799476,2.3961427173
1000,667,11.61,250,11.61,250,11.61,-0.5,2000,17073.12529,2.5488246349
133,400,16.0,200,16.0,100,16.0,-0.5,12000,262.7692109,2.8152464952
300,300,1.26,150,10.34,150,6.47,-0.5,7200,126.4765951,3.0402987005
500,500,2.09,125,7.24,125,10.0,1.0,2000,320.9321688,0.8488089149
100,300,3.48,75,3.48,75,3.48,-0.5,5400,6.858326249,2.1552600805
400,114,7.2,400,7.2,400,7.2,1.0,13600,151.4400142,1.0181976134
500,250,5.81,250,16.32,125,5.81,-0.5,16000,303.4278736,7.0044721408
800,267,5.43,600,28.11,800,34.53,-0.25,17600,9317.127653,1.8632531944
300,86,5.4,75,5.4,75,5.4,-1.0,3600,28.65718485,2.5467372006
800,200,6.86,600,10.42,600,10.42,0.5,24000,586.8605748,1.408077829
150,300,1.26,300,19.58,75,4.89,1.0,6000,699.0278666,4.6915772564
467,700,8.13,175,12.71,175,12.71,-0.25,2800,1902.699299,2.0225317718
600,200,2.88,450,24.39,450,24.39,-0.5,9600,7394.327642,3.0278397831
600,400,2.88,450,26.05,450,26.05,0.5,18000,1669.754992,1.3672109951
800,267,3.84,800,61.05,600,32.53,-0.25,32000,17330.7712,3.6499380194
700,700,2.6,175,10.78,350,11.24,-0.5,15400,148.1452656,1.1681697286
1000,250,18.0,500,18.0,1000,18.0,-0.75,36000,1886.614726,1.7955613219
900,225,3.0,675,36.59,450,16.11,-0.5,32400,6039.310581,5.9248687642
800,200,2.67,200,2.67,400,9.89,0.5,24000,33.0006445,0.9986212697
300,900,16.2,675,49.03,225,16.2,0.5,5400,52187.00793,4.1871870204
1000,1000,8.57,750,29.61,250,17.24,-0.5,6000,25046.71171,1.7013454313
500,143,9.0,250,9.0,500,40.0,0.25,3000,7054.660894,0.7511198318
700,280,3.94,525,9.12,525,30.39,-1.0,12600,4830.80752,2.4631952383
800,320,6.86,200,16.0,800,40.42,0.0,4800,6883.416879,0.4165614937
225,900,3.0,225,5.57,225,13.86,0.5,10800,111.7551651,0.9999086257
75,300,3.48,225,9.71,300,22.89,-0.25,11400,612.6121483,2.6628153748
600,300,5.14,300,14.05,300,14.05,-0.75,2400,14324.62182,2.6645480757
600,171,5.14,600,21.47,150,10.34,1.0,13200,1620.531763,3.2666022182
400,600,3.38,300,7.42,600,45.79,-0.5,16800,4574.857301,3.3016429263
500,125,2.09,125,3.55,125,3.55,-0.75,20000,6.34351195,3.5770015655
1000,286,11.61,250,11.61,1000,72.63,0.5,12000,17838.207,1.5524817792
400,200,1.48,100,8.0,300,21.79,-0.75,4800,509.6966043,1.3623470114
229,800,14.4,800,49.26,200,16.0,0.25,14400,15669.47221,4.9729437209
600,240,5.14,600,43.58,300,21.79,1.0,3600,45802.51719,2.3269695603
900,600,10.45,225,14.68,900,25.58,0.75,7200,1747.747119,0.1833186454
900,300,7.71,225,7.71,675,7.71,0.75,14400,136.9669608,0.3557136351
700,233,12.6,175,12.6,175,12.6,0.5,9800,167.8984994,1.4037247724
86,300,2.04,75,5.45,150,8.68,1.0,600,244.4092433,0.2503929589
400,133,1.48,400,30.53,300,12.95,-0.25,10400,3837.433762,4.4636387668
400,114,1.48,300,22.89,300,22.89,1.0,3200,3460.373801,0.9839934247
900,900,7.71,675,7.71,675,7.71,-0.75,25200,1761.166668,2.8621273934
667,1000,5.62,500,8.68,750,7.5,-0.25,12000,2486.918048,1.2314783909
400,1000,3.33,250,15.39,750,57.24,-0.25,38000,5480.578162,4.4737101471
500,143,4.29,250,6.18,250,6.18,0.25,4000,570.0131659,1.6141268575
333,500,2.4,125,2.4,375,3.75,-0.5,1000,926.0643173,0.2658601606
300,300,3.48,300,7.42,150,3.71,-0.5,2400,1664.790571,2.8279554194
700,200,6.0,700,7.0,700,7.0,1.0,23800,359.1845613,0.9785786315
900,450,36.0,900,45.47,900,45.47,1.0,32400,8872.103933,1.0287010334
1000,250,6.79,500,6.84,500,36.32,0.75,38000,650.7775368,1.3940755442
286,1000,40.0,750,46.18,250,40.0,-0.25,28000,9422.990461,3.2230834968
800,267,3.35,800,52.21,800,52.21,-0.25,9600,96492.5319,2.5329821504
900,600,3.0,675,14.21,675,14.21,0.5,28800,1109.648531,1.3532941385
600,600,2.88,150,9.24,150,9.79,-0.75,20400,45.90245695,2.8684331104
300,75,2.57,75,2.96,75,2.96,-1.0,6600,4.688260882,2.8099948796
800,320,2.97,400,5.47,400,5.47,0.25,4800,2348.338084,1.5751151109
320,800,2.97,200,13.79,200,8.63,0.0,3200,1663.100824,1.868297438
800,400,5.43,200,5.43,600,23.68,1.0,12800,454.0250459,0.6436131643
350,700,2.33,700,48.26,525,40.07,0.5,25200,6915.346627,1.6546640325
900,300,3.34,225,12.2,450,11.13,-0.5,7200,1093.072054,1.1385343135
500,1000,18.0,500,25.26,500,18.0,0.75,34000,824.8714999,1.2830819862
500,250,5.81,500,21.58,125,9.54,0.25,8000,4273.531606,6.6378719894
700,280,2.33,175,10.78,525,14.92,0.25,28000,128.380627,1.1141518729
600,300,24.0,150,24.0,150,24.0,0.0,12000,449.1955766,1.8325981093
120,300,1.0,75,4.34,150,2.61,0.0,12000,2.65324692,1.2313103426
114,400,1.67,100,1.74,200,5.68,0.5,4800,13.90844076,0.5327317653
300,100,1.26,75,1.26,225,10.54,-0.25,4800,50.38793512,1.3311952384
800,320,3.84,800,55.16,800,55.16,-0.25,12800,67638.6511,2.4728329534
900,257,10.45,450,17.76,450,17.76,0.75,5400,6506.390991,1.090611142
700,700,6.0,175,9.49,700,43.11,0.5,28000,1923.265619,2.6396491351
600,600,2.88,300,3.0,450,36.0,0.25,18000,982.534076,1.8733351742
300,100,1.69,150,1.69,150,1.69,0.5,6000,8.279099879,1.4191955971
800,267,3.84,800,58.11,800,58.11,0.75,8000,69184.80977,1.1604008647
333,500,2.4,250,5.26,125,6.78,-0.5,8000,172.6365168,3.4213126914
800,800,9.29,200,9.29,200,9.29,-0.5,27200,83.97799603,2.524262786
500,125,2.81,125,6.32,375,10.66,0.75,8000,77.75977569,0.5620035736
350,700,2.93,175,3.04,525,26.53,0.75,2800,1280.644147,0.1674402446
1000,286,6.79,1000,17.37,1000,17.37,0.25,24000,6491.013774,1.6869918655
233,700,28.0,350,28.0,350,28.0,-0.5,2800,27304.83196,1.8880263845
320,800,9.29,600,48.0,800,52.21,0.25,17600,15081.45494,1.366935587
600,171,6.97,150,9.24,450,31.03,-0.75,18000,954.5154616,3.1828588757
500,500,2.09,250,14.47,250,14.47,0.75,19000,128.0825643,1.186228631
800,320,9.29,400,15.79,400,15.79,-0.25,30400,541.4223391,2.4690296156
400,800,32.0,600,32.0,200,32.0,-1.0,19200,3436.627386,2.05443489
400,600,2.23,300,18.47,300,18.47,0.75,9600,747.4276203,1.1552600267
800,229,9.29,600,21.47,600,21.47,0.25,16000,3947.88783,1.7919309885
700,467,3.94,175,9.49,700,25.05,-0.5,23800,770.7933513,1.8381950041
400,100,3.43,200,14.53,400,11.37,-1.0,8800,535.6981914,1.7290049189
700,233,2.6,350,18.97,175,9.49,1.0,12600,502.3824784,2.500143262
400,267,16.0,100,16.0,100,16.0,-0.5,4000,409.6818796,2.5635636185
667,1000,6.79,500,21.58,500,28.95,-1.0,38000,1830.814782,2.7912345565
500,1000,6.79,1000,50.53,250,15.39,-0.75,4000,37899.90081,0.545324718
400,800,3.35,600,10.42,400,5.47,-0.25,22400,841.7350789,3.6638483338
600,900,16.2,675,26.64,675,24.16,0.0,16200,8790.982774,1.8389853751
700,233,2.93,175,6.91,175,6.91,0.75,1400,1565.522302,1.0085997947
800,800,5.43,400,5.43,800,37.47,-1.0,20800,3454.775082,1.8521378065
600,600,10.8,600,45.79,450,21.08,-0.25,18000,10806.00628,3.8061884526
150,600,5.14,450,12.79,150,8.68,-0.25,6000,1804.89179,3.0665724763
700,233,2.6,525,26.53,525,26.53,-0.75,14000,8042.376283,3.2172143173
143,500,2.81,125,10.0,375,10.66,0.75,9000,92.35759327,0.606649816
800,533,2.97,800,28.63,400,9.89,1.0,6400,35920.25316,2.9069615596
700,175,8.13,350,28.0,350,21.55,-0.5,12600,3220.925831,3.3214188856
700,700,8.13,350,28.0,350,28.0,-0.5,19600,1991.95881,2.583660943
1000,250,18.0,750,35.13,1000,76.32,-0.5,22000,39450.80753,2.294846236
1000,1000,6.79,750,60.0,250,7.11,0.75,10000,47011.50757,5.6032347379
1000,1000,4.19,750,26.84,750,26.84,-0.5,40000,4925.653233,2.6515818324
700,175,3.36,525,24.59,700,17.32,1.0,28000,956.9688456,1.0265665328
350,700,3.94,525,34.26,525,34.26,0.75,22400,2523.437025,1.1705980207
300,86,1.11,225,6.39,225,6.39,0.75,5400,116.5726135,1.161185483
800,800,32.0,800,64.0,400,32.0,0.5,28800,13099.90646,2.8171804987
150,600,2.88,150,7.58,600,12.63,-0.5,18000,432.5337338,2.8046537413
1000,286,8.57,750,48.95,250,8.57,-0.5,24000,18045.16755,13.1258958672
1000,333,5.62,500,6.84,500,6.84,-0.75,10000,2936.157159,2.9020197311
1000,333,8.57,750,46.18,750,46.18,-0.5,14000,50810.38096,3.0253963768
300,300,1.26,300,14.05,300,14.05,-0.25,10800,626.4973145,2.2138738686
300,100,1.69,75,5.45,75,5.45,-0.75,5400,16.39175336,3.2318572983
320,800,3.84,400,9.89,800,22.74,-0.25,19200,1737.618298,1.4872481529
700,233,28.0,700,28.0,700,28.0,0.5,22400,4449.407109,1.4023942325
300,86,1.11,300,16.26,300,16.26,-1.0,9600,1014.845131,2.7102353655
100,300,12.0,150,12.0,300,21.79,-0.75,5400,1347.899611,2.9110537361
900,300,10.45,900,42.16,900,42.16,1.0,36000,6292.622887,1.0472910275
257,900,3.77,675,19.18,450,34.34,0.0,16200,4748.759319,1.7765852134
200,500,3.4,500,36.32,125,4.47,0.5,16000,2372.101307,6.3386404416
600,900,3.77,675,29.13,225,13.86,0.75,28800,2014.737336,3.7345620002
400,200,16.0,400,30.53,400,30.53,0.0,4800,12935.65597,1.9978973503
125,500,4.29,250,10.79,125,4.93,0.5,20000,49.14499093,2.8486282343
225,900,3.0,225,3.0,900,12.32,0.25,10800,485.4008572,0.4130286387
300,75,2.04,300,18.47,300,18.47,0.75,11400,466.5338036,1.2095161288
600,600,5.14,450,5.14,450,5.14,-0.75,7200,2655.175665,2.7848682832
233,700,2.6,175,14.0,700,27.63,-0.5,5600,5210.598383,1.0246896917
467,700,2.6,525,24.59,525,32.33,0.0,14000,5134.111711,1.6646135152
171,600,3.38,450,14.45,450,6.16,-0.25,15600,804.9008363,2.4830116416
700,200,3.94,175,8.84,175,8.84,-0.25,1400,4499.719431,2.3298223055
1000,667,4.8,750,7.5,750,7.5,0.5,30000,715.3493178,1.3412852058
800,800,5.43,800,64.0,200,7.89,0.0,32000,14164.38542,9.4955200221
1000,1000,3.33,1000,17.37,250,16.32,0.75,16000,12067.93272,4.0576292304
500,200,9.0,125,9.0,250,14.47,0.5,2000,568.1221251,0.4467665313
300,150,12.0,300,24.0,300,24.0,0.25,12000,1005.511725,1.6076901446
200,600,2.51,450,17.76,450,31.03,-0.25,21600,1703.937606,2.0619505693
1000,250,4.19,1000,39.47,1000,39.47,0.75,28000,11570.18449,1.2219176017
175,700,3.94,700,32.79,350,22.84,0.25,23800,3294.859951,2.472214632
1000,667,40.0,500,40.0,250,40.0,0.5,28000,3115.182471,1.8647294979
233,700,3.94,350,21.55,350,15.11,-0.5,28000,555.0149361,2.5770359275
500,333,3.4,500,32.63,250,12.63,-1.0,4000,7444.69595,1.2102700696
400,800,2.67,400,12.84,400,15.79,-1.0,19200,916.2178449,2.6126589502
800,229,3.35,400,20.21,400,20.21,1.0,16000,768.3539293,1.0652745163
300,75,3.48,150,3.48,150,3.48,0.5,1200,333.5705165,1.226434673
600,171,6.97,600,19.26,600,19.26,0.5,19200,1774.943849,1.4382832858
1000,286,6.79,750,54.47,750,54.47,1.0,24000,11018.10278,1.0535973338
600,171,4.08,600,6.0,150,4.26,-0.75,24000,188.9229048,4.7820363722
700,350,2.93,175,4.33,525,32.33,-0.5,12600,1245.664846,1.9475891036
86,300,1.26,300,18.47,150,7.58,-0.75,9000,538.5320804,3.7505607717
350,700,12.6,700,48.26,175,12.6,-0.25,14000,16786.21704,7.8452059015
800,800,5.43,400,5.47,200,7.16,-0.75,30400,124.6957968,3.6927829031
143,500,2.4,125,4.47,125,5.39,0.75,12000,6.711088112,1.1288002325
800,400,6.86,400,9.89,400,9.89,0.5,11200,794.5357984,1.3876484664
400,133,1.92,200,14.53,300,12.95,0.75,11200,164.4657561,1.0029132473
280,700,2.93,525,20.72,175,10.13,-1.0,16800,555.1096844,1.7846154574
600,200,10.8,450,16.11,450,16.11,-1.0,6000,7512.915364,2.3524115322
75,300,5.4,300,12.95,150,5.4,0.25,11400,182.7172224,3.0718807625
600,150,5.14,150,9.24,150,9.24,-0.75,7200,183.4654106,3.2531166867
800,229,2.97,600,36.95,600,36.95,0.5,32000,3098.399081,1.417245709
171,600,10.8,450,22.74,150,10.8,-1.0,12000,774.8635652,2.043597111
600,150,6.97,600,21.47,600,21.47,1.0,7200,6713.431605,0.9756678958
800,800,9.29,600,34.74,200,9.29,-0.5,1600,55601.89151,0.7088178648
175,700,2.6,700,40.53,350,18.97,0.0,22400,5514.464397,3.411998445
229,800,3.84,200,15.26,400,9.89,-0.75,27200,164.7015943,1.9887231207
143,500,1.67,250,4.34,500,8.68,0.0,12000,172.2711596,1.1403313982
1000,500,18.0,500,38.16,500,38.16,0.25,40000,2161.875294,1.6188629591
1000,250,11.61,250,11.61,750,32.37,0.75,40000,821.3570737,1.7513088473
400,114,1.67,300,8.53,200,13.79,0.5,4000,912.024175,1.6032867787
120,300,1.44,75,4.07,225,12.2,0.5,3600,88.73870814,0.9118750254
700,467,2.93,350,28.0,350,6.08,1.0,26600,362.4209534,1.728255516
400,133,1.48,100,3.21,300,21.79,0.0,4000,416.4722055,1.1354729036
300,86,1.69,300,9.63,300,9.63,-0.75,11400,387.1911579,3.1919900273
600,400,2.0,150,2.61,600,23.68,-0.75,20400,613.7935075,2.8096095753
300,200,2.57,225,10.54,225,10.54,1.0,9600,100.9082697,1.0236698801
360,900,16.2,450,29.37,675,24.16,0.75,7200,8215.773704,0.7228379467
700,233,6.0,700,9.58,700,9.58,0.5,21000,938.8481996,1.3732542998
500,250,3.4,375,18.95,375,21.71,0.5,4000,6250.358399,1.2563534118
240,600,2.0,450,19.42,300,3.0,0.0,16800,926.8874018,4.3868914077
280,700,6.0,525,36.2,350,6.0,-0.25,5600,20743.50544,3.8520615651
700,700,28.0,175,28.0,175,28.0,0.25,9800,964.8243671,1.5240281994
900,257,3.34,900,72.0,225,3.91,0.0,23400,34620.86019,11.8721812408
500,167,2.81,500,19.74,125,8.16,-0.5,14000,2630.153401,11.6936572127
114,400,16.0,100,16.0,400,16.0,-0.5,15200,515.0400663,2.7749443892
200,500,1.86,500,17.89,375,5.13,0.75,12000,1152.859123,2.2756739457
700,175,6.0,175,6.0,175,6.0,0.25,14000,37.7751091,1.8436718089
300,120,2.57,75,4.34,75,5.17,0.5,8400,3.524706794,1.4112425357
1000,400,3.71,250,16.32,500,5.0,0.5,24000,134.428953,0.8900076986
800,320,9.29,800,49.26,400,9.29,1.0,14400,13278.26023,3.1209950854
300,600,2.0,450,34.34,600,39.16,0.25,13200,5969.348207,1.3104631459
125,500,4.29,125,8.62,375,14.8,-0.5,20000,218.0176795,3.4027487594
700,233,2.6,350,9.95,350,9.95,1.0,11200,324.120043,1.0245557849
300,100,12.0,300,16.26,300,16.26,1.0,1800,4967.696779,0.9177985627
333,500,3.4,500,12.37,125,4.01,-0.5,13000,465.9272461,3.6092376014
300,150,3.48,150,7.03,75,5.72,0.75,8400,22.51601256,2.1835364986
400,114,7.2,400,24.63,400,24.63,0.75,2400,15465.18271,1.0750143387
250,500,4.29,375,12.04,500,25.26,0.25,6000,3039.166295,0.9183966236
600,240,4.08,600,30.32,600,8.21,1.0,14400,3149.939337,1.5955907453
900,900,5.06,675,24.16,900,45.47,-1.0,19800,18732.22909,2.1598538782
900,600,16.2,900,45.47,900,45.47,-1.0,27000,28951.1037,2.7566509942
400,100,16.0,300,17.37,400,16.0,-0.5,5600,3289.000739,2.3123070492
320,800,3.84,200,10.84,200,6.42,-0.5,3200,1619.431261,2.3971043764
900,225,3.0,900,28.89,225,10.54,0.0,34200,4771.056142,8.34070268
600,200,10.8,150,10.8,450,29.37,-1.0,1200,11620.40855,0.4200282271
700,175,2.6,525,34.26,175,14.0,1.0,23800,1268.878779,2.9768552013
150,600,4.08,600,45.79,150,5.92,1.0,24000,2576.310377,4.6898015097
400,800,2.67,800,43.37,200,14.53,0.75,20800,7652.83924,4.7015479207
400,133,16.0,300,22.89,400,18.74,-0.75,5600,5060.456738,2.5457028414
267,800,6.86,800,64.0,800,49.26,0.5,28800,14573.4736,1.4334378038
280,700,12.6,175,12.6,350,15.11,-0.5,1400,7030.161479,0.624061426
600,600,24.0,600,30.32,600,30.32,0.75,24000,2833.250646,1.1617646905
800,533,4.5,600,8.21,400,11.37,-0.25,17600,1585.524056,3.1748420089
500,1000,40.0,1000,80.0,500,40.0,0.0,26000,44899.77301,3.6013440714
400,400,16.0,100,16.0,400,20.21,-0.75,14400,537.4428211,2.0495416614
400,800,5.43,600,30.32,800,61.05,0.0,32000,9122.723773,1.9809511877
700,700,3.94,700,25.05,700,43.11,-0.25,28000,6685.366753,2.0114030951
1000,1000,4.19,1000,65.26,250,4.19,0.0,12000,123441.4375,10.4896078221
900,360,3.0,900,25.58,225,7.22,-0.75,18000,4413.927816,3.7012778484
1000,286,8.57,750,51.71,750,51.71,-1.0,14000,50822.24909,2.5893392848
800,320,3.35,200,10.84,400,11.37,-0.75,17600,201.4613585,1.5650442986
600,171,10.8,450,11.13,300,24.0,1.0,3600,4912.419664,0.9324031388
229,800,2.97,400,18.74,400,5.47,0.25,30400,299.2897652,2.3084645168
700,233,2.6,175,9.49,175,9.49,-0.5,4200,764.615569,3.0173460002
400,133,1.33,100,2.11,100,2.11,1.0,11200,1.25829783,1.2584788218
1000,500,4.19,500,12.37,1000,61.58,0.25,16000,12101.06893,1.1518635524
75,300,2.57,75,3.79,300,12.95,0.75,2400,185.428719,0.52560432
900,300,7.71,675,54.0,675,54.0,-0.75,32400,16987.51071,2.9529765225
400,114,1.33,100,3.95,100,3.95,-0.25,11200,6.47416758,2.7034408122
500,1000,3.33,500,34.47,750,54.47,0.5,38000,3962.10826,1.3649074609
150,300,1.11,75,2.13,150,2.05,0.75,11400,0.781751483,0.6838091818
500,250,1.67,375,25.86,375,25.86,0.5,3000,14789.14715,1.3093413209
267,800,4.5,400,8.42,600,17.05,-0.75,19200,956.605943,1.9135354672
120,300,1.0,225,10.54,300,4.11,0.0,8400,171.0235463,1.8530869784
400,400,1.48,300,19.58,100,6.53,0.5,2400,7685.266697,5.6999044404
700,233,2.6,350,15.11,700,19.89,0.0,25200,733.8471802,1.3050488539
250,500,2.4,250,13.55,375,27.24,0.25,8000,1135.713937,1.1951429512
700,233,6.0,525,34.26,525,34.26,0.0,26600,3442.080955,1.9786759618
900,450,3.34,675,6.75,675,6.75,-1.0,32400,649.5611054,2.6025438026
800,800,5.43,400,32.0,400,32.0,1.0,14400,2130.89177,1.0243480687
600,400,10.8,600,10.8,600,10.8,0.5,19200,897.5529201,1.355457839
600,400,6.97,450,32.68,300,18.47,-1.0,15600,2633.527348,2.7972787675
800,229,5.43,600,23.68,800,52.21,0.75,27200,4867.863977,1.2585223255
600,300,2.23,450,11.13,450,11.13,-0.5,6000,6552.507044,2.8310667074
400,267,2.72,100,5.05,300,15.16,1.0,15200,62.10982483,1.4796577259
800,267,6.86,200,6.86,800,10.95,0.0,28800,125.9622222,0.7699462144
133,400,2.25,200,5.68,200,2.74,-0.75,4800,186.0472318,2.6010827472
500,500,1.67,500,12.37,250,20.0,0.5,15000,946.8592316,2.0014641832
300,150,1.26,150,4.26,150,4.26,0.75,9600,10.72856296,1.2644037916
333,500,9.0,125,9.0,375,25.86,1.0,5000,561.8317125,0.573475605
240,600,2.88,600,17.05,300,22.89,1.0,21600,822.0213543,1.4062718839
600,300,10.8,300,10.8,600,10.8,0.25,7200,1044.302014,0.649398064
160,400,1.92,200,15.26,200,2.74,0.5,3200,754.464574,2.0026946621
